emp_no,last_name,gender,salary,to_date
289353,Winter,F,79157,9999-01-01
289554,Piazza,M,40000,9999-01-01
289356,Kobuchi,F,86567,9999-01-01
289562,Warwick,M,48830,9999-01-01
289357,Marletta,F,57385,9999-01-01
289366,Binding,F,42568,9999-01-01
289583,Rijsenbrij,F,47979,9999-01-01
289585,Pappas,F,52097,9999-01-01
289368,Zuberek,M,64304,9999-01-01
289388,Pusterhofer,F,40000,9999-01-01
289393,Schonegge,F,42508,9999-01-01
289796,Piazza,M,72567,9999-01-01
289606,Jumpertz,M,55305,9999-01-01
289613,Narahara,M,40000,9999-01-01
289616,Fasbender,M,45720,9999-01-01
289619,Mundy,M,56561,9999-01-01
289626,Pardalos,M,50421,9999-01-01
289646,Bazelow,F,40000,9999-01-01
289650,Felder,M,40000,9999-01-01
289657,Kabayashi,M,40000,9999-01-01
289804,Yetim,F,40000,9999-01-01
289669,Litzler,F,58903,9999-01-01
289817,Strandh,M,62945,9999-01-01
289674,Ranta,F,40000,9999-01-01
289686,Rajala,M,52696,9999-01-01
289847,Wissmann,F,40000,9999-01-01
289712,Brookner,M,56948,9999-01-01
289727,Seuren,F,40000,9999-01-01
289850,Stasinski,M,41741,9999-01-01
289732,Hammerschmidt,F,41702,9999-01-01
289851,Swab,M,54533,9999-01-01
289736,Ghelli,M,46958,9999-01-01
289862,Deverell,M,62028,9999-01-01
289744,Ramsak,M,52942,9999-01-01
289750,Collette,M,40000,9999-01-01
289756,Hegner,M,55071,9999-01-01
289759,Detkin,M,42043,9999-01-01
289878,Beznosov,F,51966,9999-01-01
289765,Anandan,F,67710,9999-01-01
289777,Lorys,F,41656,9999-01-01
289782,Redmiles,M,45387,9999-01-01
289896,Lanphier,M,40000,9999-01-01
289904,Bahr,F,52209,9999-01-01
289950,Koshino,F,44981,9999-01-01
289981,Swick,M,40000,9999-01-01
289982,Erol,F,68211,9999-01-01
289989,Strehl,F,51238,9999-01-01
289996,Velardi,M,51568,9999-01-01
290000,Kading,F,93002,9999-01-01
290001,Maierhofer,M,43735,9999-01-01
289961,Ponthieu,F,66418,9999-01-01
290024,Kropatsch,M,52601,9999-01-01
289970,Carrere,M,52910,9999-01-01
290035,Lieberherr,M,79421,9999-01-01
290158,Dredge,F,47017,9999-01-01
290053,Cronin,F,48251,9999-01-01
290062,Morrow,M,66211,9999-01-01
290069,Yoshimura,M,49716,9999-01-01
290187,Speek,M,48642,9999-01-01
290083,Veevers,F,48147,9999-01-01
290108,Jonsson,M,53918,9999-01-01
290209,Sridhar,F,81129,9999-01-01
290121,Lieblein,F,40000,9999-01-01
290215,Vieri,F,40000,9999-01-01
290148,Brendel,M,81017,9999-01-01
290226,Montemayor,M,40000,9999-01-01
290232,Malabarba,F,40000,9999-01-01
290251,Hoppenstand,M,40000,9999-01-01
290274,Cooley,F,49365,9999-01-01
290348,Jakobus,M,40000,9999-01-01
290354,Ramsay,M,40000,9999-01-01
290357,Cunliffe,F,77802,9999-01-01
290287,DuCasse,M,40000,9999-01-01
290360,Auyong,M,40000,9999-01-01
290368,Pashtan,M,67538,9999-01-01
290369,Lund,M,40000,9999-01-01
290298,Kuszyk,M,40000,9999-01-01
290390,Gornas,F,40000,9999-01-01
290392,Wilfing,M,51755,9999-01-01
290396,Krichel,M,40000,9999-01-01
290311,Godskesen,F,47934,9999-01-01
290329,Luks,M,107036,9999-01-01
290418,Uludag,F,53129,9999-01-01
290423,Krohn,M,49747,9999-01-01
290424,Karcich,M,45211,9999-01-01
290428,Flowers,F,92505,9999-01-01
290434,Ferriere,M,60216,9999-01-01
290436,Karlin,F,74258,9999-01-01
290437,Oaver,M,48462,9999-01-01
290337,Soicher,M,55913,9999-01-01
290440,Rossi,F,59093,9999-01-01
290453,Nergos,M,52230,9999-01-01
290535,Pashtan,M,56017,9999-01-01
290454,Malinowski,M,40000,9999-01-01
290463,Fortenbacher,M,82281,9999-01-01
290468,Chinal,F,41950,9999-01-01
290474,Schach,F,51494,9999-01-01
290475,Zaiane,M,40000,9999-01-01
290487,Carrere,M,63199,9999-01-01
290536,Janetzko,M,40000,9999-01-01
290503,Setiz,M,46452,9999-01-01
290505,Onuegbe,F,56037,9999-01-01
290510,Barbanera,F,54292,9999-01-01
290511,Swab,M,40000,9999-01-01
290514,Zedlitz,F,40000,9999-01-01
290716,Kakkar,F,45429,9999-01-01
290720,Randt,M,40000,9999-01-01
290732,Usery,M,66889,9999-01-01
290738,Beerel,F,76418,9999-01-01
290749,Morrey,F,63409,9999-01-01
290759,Laventhal,M,67918,9999-01-01
290788,Lundstrom,M,78059,9999-01-01
290537,Erbe,F,77461,9999-01-01
290794,Pramanik,M,50438,9999-01-01
290797,Boissier,M,48650,9999-01-01
290540,Lyonns,M,48677,9999-01-01
290800,Meriste,F,87760,9999-01-01
290805,Swift,F,40000,9999-01-01
290544,Pena,M,43677,9999-01-01
290551,Feldhoffer,M,40000,9999-01-01
290816,Cochrane,F,87911,9999-01-01
290820,Poujol,M,40000,9999-01-01
290558,Linares,M,40000,9999-01-01
290828,Munro,M,40000,9999-01-01
290836,Hiroyama,F,40000,9999-01-01
290561,Melter,M,46778,9999-01-01
290850,Stenning,M,51853,9999-01-01
290564,Ghandeharizadeh,F,82673,9999-01-01
290856,Cannard,M,81198,9999-01-01
290857,Garigliano,M,60162,9999-01-01
290567,Poujol,F,40000,9999-01-01
290864,Morrow,M,40000,9999-01-01
290865,Babb,F,54577,9999-01-01
290585,Huhdanpaa,F,78453,9999-01-01
290869,Bazzichi,M,53770,9999-01-01
290883,Melski,F,40000,9999-01-01
290888,Sewelson,M,42460,9999-01-01
290890,Vitiello,M,81714,9999-01-01
290589,Chleq,F,93485,9999-01-01
290891,Krupka,F,40000,9999-01-01
290895,Badr,F,40000,9999-01-01
290593,Msuda,F,40000,9999-01-01
290602,Hiltgen,M,40614,9999-01-01
290615,Czaja,F,76143,9999-01-01
290631,Vieri,M,49695,9999-01-01
290903,Hettesheimer,F,71557,9999-01-01
290910,Pepe,F,40000,9999-01-01
290911,Zolotykh,M,49768,9999-01-01
290636,Tokunaga,F,73854,9999-01-01
290638,Honglei,F,40000,9999-01-01
290644,Daescu,F,40000,9999-01-01
290941,Katalagarianos,M,40000,9999-01-01
290946,Reutenauer,M,72590,9999-01-01
290647,Velardi,F,49369,9999-01-01
290654,Zirintsis,M,55303,9999-01-01
290672,Bultermann,F,40000,9999-01-01
290981,Nooteboom,M,40000,9999-01-01
290985,Takanami,M,45260,9999-01-01
290989,Lamma,M,49078,9999-01-01
290990,Bennet,M,54912,9999-01-01
290995,Bugrara,M,57732,9999-01-01
290680,Perelgut,F,40000,9999-01-01
291008,Shimshoni,M,50982,9999-01-01
291010,Acton,M,40000,9999-01-01
291011,Huxford,F,60610,9999-01-01
290681,Hainaut,F,40000,9999-01-01
290685,Nations,F,48954,9999-01-01
291030,Guenter,M,40000,9999-01-01
291084,Reinhart,F,40000,9999-01-01
291050,Busillo,M,61362,9999-01-01
291052,Gargeya,F,40000,9999-01-01
291059,Bultermann,M,41931,9999-01-01
291064,Bernini,M,46142,9999-01-01
291067,Sanella,M,40000,9999-01-01
291068,Zaccaria,F,66344,9999-01-01
291070,Verhoeff,M,70529,9999-01-01
291071,Vendrig,F,40000,9999-01-01
291098,Maksimenko,F,40000,9999-01-01
291106,Gilg,F,55964,9999-01-01
291116,Pocchiola,F,47549,9999-01-01
291119,Huxford,M,69286,9999-01-01
291269,Thibadeau,M,51163,9999-01-01
291270,Riefers,F,40000,9999-01-01
291123,Remmele,F,79579,9999-01-01
291286,Speek,F,51808,9999-01-01
291156,Rikino,F,81337,9999-01-01
291294,Luby,M,65096,9999-01-01
291301,Sidje,F,40000,9999-01-01
291312,Rosen,F,40000,9999-01-01
291318,Kilgour,M,48491,9999-01-01
291164,Wegerle,M,40000,9999-01-01
291323,Maksimenko,M,74569,9999-01-01
291324,Schwartzburd,M,40000,9999-01-01
291325,Speckmann,M,63691,9999-01-01
291330,Ligten,M,56724,9999-01-01
291332,Bugrara,M,40000,9999-01-01
291333,Zumaque,M,75328,9999-01-01
291168,Kalorkoti,F,40000,9999-01-01
291340,Litzler,M,67720,9999-01-01
291175,Billawala,M,77592,9999-01-01
291353,Farrag,M,81358,9999-01-01
291196,Waleschkowski,F,61687,9999-01-01
291359,Swiler,F,76015,9999-01-01
291361,Bashian,M,50029,9999-01-01
291376,Jahnichen,M,40000,9999-01-01
291380,Miara,M,96182,9999-01-01
291216,Einsfeld,M,48123,9999-01-01
291385,Anandan,F,84404,9999-01-01
291217,Fortenbacher,M,62251,9999-01-01
291222,Mellouli,F,49334,9999-01-01
291421,Carrere,M,77974,9999-01-01
291426,Cooman,M,40000,9999-01-01
291243,Pepe,F,40000,9999-01-01
291438,Zwicker,M,41552,9999-01-01
291245,Lueh,M,90800,9999-01-01
291250,Kalafatis,M,40000,9999-01-01
291637,Tsukuda,M,40000,9999-01-01
291464,Openshaw,M,49323,9999-01-01
291649,Kruskal,F,83556,9999-01-01
291480,Fabrizio,M,94536,9999-01-01
291481,Cools,F,40000,9999-01-01
291653,Strehl,F,74431,9999-01-01
291655,Gulla,M,62873,9999-01-01
291659,Velasco,M,51935,9999-01-01
291517,Zeidenstein,M,40000,9999-01-01
291663,Lortz,M,57827,9999-01-01
291534,Paciorek,M,70586,9999-01-01
291536,Binding,M,45499,9999-01-01
291537,Ramsey,M,57565,9999-01-01
291665,Siepmann,F,48718,9999-01-01
291670,Hopewell,F,48904,9999-01-01
291675,Stenning,M,40000,9999-01-01
291676,Constantine,F,48474,9999-01-01
291683,Masand,M,59948,9999-01-01
291580,Gniady,M,40000,9999-01-01
291713,Wynblatt,M,43746,9999-01-01
291597,Chinin,M,40000,9999-01-01
291607,Swift,F,43322,9999-01-01
291715,Strehl,M,58583,9999-01-01
291719,Schade,F,45088,9999-01-01
291733,Baby,M,40000,9999-01-01
291734,Heinisuo,F,46929,9999-01-01
291740,Bratten,M,46781,9999-01-01
291823,Scharstein,M,51843,9999-01-01
291756,Braunmuhl,M,40000,9999-01-01
291827,Mamelak,F,48456,9999-01-01
291828,Kornyak,M,40000,9999-01-01
291831,Constantine,M,55513,9999-01-01
291832,Cappelli,M,92732,9999-01-01
291840,Riefers,M,40000,9999-01-01
291762,Paludetto,F,40000,9999-01-01
291765,Beutelspacher,F,40000,9999-01-01
291865,Hartvigsen,M,40000,9999-01-01
291788,Poupard,M,78336,9999-01-01
291896,Decleir,M,40000,9999-01-01
291898,Quittner,F,46488,9999-01-01
291908,Soloway,M,60937,9999-01-01
291912,Miyakawa,F,58959,9999-01-01
291925,Ginneken,F,45306,9999-01-01
291942,Bresenham,F,40000,9999-01-01
291956,Veldwijk,F,45319,9999-01-01
291958,Bernardinello,F,49403,9999-01-01
291963,Viele,F,40000,9999-01-01
291972,Ouhyoung,M,40000,9999-01-01
291790,Sridhar,M,40000,9999-01-01
292011,Klassen,M,40000,9999-01-01
291793,Eickenmeyer,M,43258,9999-01-01
292020,Haumacher,F,69666,9999-01-01
292023,Rullman,F,90796,9999-01-01
292025,Osgood,M,45184,9999-01-01
291809,Birge,M,67179,9999-01-01
292031,Ulupinar,M,42461,9999-01-01
292032,Siprelle,M,90190,9999-01-01
292038,Muhling,M,40000,9999-01-01
291811,Slaats,M,51004,9999-01-01
292053,Brandsma,F,58110,9999-01-01
291813,Schieder,M,55640,9999-01-01
292062,Weisert,M,44885,9999-01-01
291817,Rosca,M,40000,9999-01-01
292071,Kinley,M,40000,9999-01-01
292194,Hanratty,M,51523,9999-01-01
292093,Papsdorf,M,40000,9999-01-01
292094,Verhaegen,M,51750,9999-01-01
292198,Gien,M,91548,9999-01-01
292114,Boreale,M,46615,9999-01-01
292117,Mungall,M,42511,9999-01-01
292201,Varman,M,49212,9999-01-01
292130,Babu,M,64815,9999-01-01
292212,Improta,M,40000,9999-01-01
292141,Ginneken,M,40000,9999-01-01
292148,Melter,M,62294,9999-01-01
292219,Deyuan,M,59371,9999-01-01
292168,Syrzycki,M,40000,9999-01-01
292244,Rettelbach,F,40000,9999-01-01
292177,Sooriamurthi,M,50597,9999-01-01
292183,Akiyama,F,46478,9999-01-01
292254,Lindqvist,F,40000,9999-01-01
292281,Bardell,F,66114,9999-01-01
292378,Harllee,F,76016,9999-01-01
292290,Heyers,F,51639,9999-01-01
292382,Zallocco,M,40000,9999-01-01
292383,Salverda,M,80981,9999-01-01
292394,Rosis,M,40000,9999-01-01
292298,Motley,M,40000,9999-01-01
292400,Lamba,F,40000,9999-01-01
292301,Barbanera,M,40000,9999-01-01
292413,Belinskaya,M,51799,9999-01-01
292313,Baaleh,M,40000,9999-01-01
292419,Antonisse,M,40000,9999-01-01
292314,Roohalamini,M,61018,9999-01-01
292432,Muhlberg,F,43504,9999-01-01
292322,Colorni,M,98832,9999-01-01
292331,Vesna,M,55580,9999-01-01
292457,Erev,M,40000,9999-01-01
292458,Armand,M,52893,9999-01-01
292464,Choobineh,M,40000,9999-01-01
292466,Pashtan,F,40000,9999-01-01
292340,Openshaw,M,40000,9999-01-01
292476,Schwartzburd,M,40000,9999-01-01
292353,Dehkordi,F,40000,9999-01-01
292488,Bale,F,40000,9999-01-01
292494,Kinley,M,40000,9999-01-01
292499,Mayerwieser,M,68221,9999-01-01
292371,Stanfel,M,42210,9999-01-01
292506,Tchuente,F,40000,9999-01-01
292507,Jakobus,M,40000,9999-01-01
292519,Angel,M,48311,9999-01-01
292524,Dayang,M,55856,9999-01-01
292576,Ulupinar,F,54803,9999-01-01
292532,Honglei,F,67399,9999-01-01
292533,Muchinsky,M,62624,9999-01-01
292546,Zastre,M,50397,9999-01-01
292554,Heuser,M,54538,9999-01-01
292578,Fujisawa,F,40000,9999-01-01
292582,Bugrara,F,51546,9999-01-01
292598,Litecky,F,49879,9999-01-01
292600,Schlumberger,M,82017,9999-01-01
292605,Picaronny,M,42089,9999-01-01
292752,Frolund,M,43166,9999-01-01
292753,Andreotta,F,53855,9999-01-01
292612,Katalagarianos,F,46719,9999-01-01
292756,Pews,M,71397,9999-01-01
292765,Ginesta,M,59002,9999-01-01
292618,Salverda,F,58484,9999-01-01
292770,Alpay,M,52819,9999-01-01
292774,Schwartzburd,F,42259,9999-01-01
292776,Zeidenstein,M,42843,9999-01-01
292777,Schwaller,F,73180,9999-01-01
292627,Reinhart,F,71959,9999-01-01
292643,Eiter,F,97079,9999-01-01
292800,Guerreiro,F,42541,9999-01-01
292809,Majewski,M,40000,9999-01-01
292658,Massonet,M,40000,9999-01-01
292825,Facello,F,40000,9999-01-01
292831,Ananiadou,M,40000,9999-01-01
292840,Rehfuss,F,45534,9999-01-01
292675,Ranze,M,88125,9999-01-01
292841,Pargaonkar,M,40000,9999-01-01
292698,Rabehasaina,M,81422,9999-01-01
292872,Wilfing,M,40000,9999-01-01
292707,Pollacia,M,58999,9999-01-01
292902,Woycyznski,M,84319,9999-01-01
292904,Uhrik,F,48134,9999-01-01
292712,Leuchs,M,55328,9999-01-01
292921,Huhdanpaa,F,42050,9999-01-01
292718,Sundgren,F,41482,9999-01-01
292743,Itzfeldt,M,40000,9999-01-01
292744,Ibel,M,47839,9999-01-01
293120,Plump,M,40000,9999-01-01
292933,Heping,M,73361,9999-01-01
292943,Nannarelli,M,68964,9999-01-01
292945,Stellhorn,M,40000,9999-01-01
292947,Krychniak,F,66861,9999-01-01
293129,Aseltine,M,40000,9999-01-01
292966,Lanphier,M,48806,9999-01-01
292968,Chaudhury,F,53383,9999-01-01
292970,Strandh,M,68724,9999-01-01
293144,Huhdanpaa,M,61140,9999-01-01
292974,Sgarro,F,80542,9999-01-01
292978,Luiz,F,40939,9999-01-01
292989,Fraisse,F,40000,9999-01-01
292995,Picel,M,58108,9999-01-01
293177,Fairtlough,F,73709,9999-01-01
293002,Antonisse,M,50044,9999-01-01
293010,Verhoeff,F,65297,9999-01-01
293016,Kemmerer,M,43881,9999-01-01
293024,Ramaiah,M,40000,9999-01-01
293026,Emiris,M,64107,9999-01-01
293189,Chenney,F,40000,9999-01-01
293048,Simmen,M,40000,9999-01-01
293050,Alblas,M,40000,9999-01-01
293197,Kemmerer,M,64099,9999-01-01
293223,Poulakidas,F,62488,9999-01-01
293070,Isaak,M,43040,9999-01-01
293103,Butner,F,40000,9999-01-01
293235,Hatcliff,M,65552,9999-01-01
293259,Petersohn,M,58464,9999-01-01
293265,Czaja,M,40000,9999-01-01
293272,Fiutem,F,57120,9999-01-01
293277,Chachaty,F,40000,9999-01-01
293312,Pehl,M,55237,9999-01-01
293281,Whittlesey,M,67003,9999-01-01
293317,Fargier,M,40000,9999-01-01
293323,Schwartzburd,M,68376,9999-01-01
293325,Ullian,M,40000,9999-01-01
293287,Isard,M,75977,9999-01-01
293328,Madeira,M,40000,9999-01-01
293332,Veccia,M,46725,9999-01-01
293342,Moehrke,F,77959,9999-01-01
293347,Sidje,M,40000,9999-01-01
293351,Desikan,M,68083,9999-01-01
293353,Barreiro,M,63274,9999-01-01
293354,Perfilyeva,F,40749,9999-01-01
293355,Kolvik,F,41914,9999-01-01
293405,Kusalik,M,45666,9999-01-01
293415,Einsfeld,F,51736,9999-01-01
293424,Ohori,M,63651,9999-01-01
293441,Cunliffe,M,72904,9999-01-01
293446,Leppanen,F,40000,9999-01-01
293462,Falck,F,51944,9999-01-01
293468,Azevdeo,M,56890,9999-01-01
293479,Kriebel,F,55934,9999-01-01
293293,Ramamoorthy,M,40000,9999-01-01
293295,Makrucki,F,40102,9999-01-01
293700,Zeidenstein,M,60656,9999-01-01
293487,Haldar,M,50942,9999-01-01
293490,Soloway,M,41194,9999-01-01
293501,Litecky,M,42327,9999-01-01
293505,Eugenio,M,46176,9999-01-01
293508,Ranta,F,40000,9999-01-01
293536,Thibadeau,F,40000,9999-01-01
293537,Chiodo,F,77633,9999-01-01
293539,Jayawardene,F,40000,9999-01-01
293710,Chleq,F,58350,9999-01-01
293718,Hainaut,F,40000,9999-01-01
293567,Kragelund,F,56401,9999-01-01
293575,Radhakrishnan,F,48709,9999-01-01
293743,Gurbaxani,M,40105,9999-01-01
293580,Christ,M,45762,9999-01-01
293583,Kaminger,M,49661,9999-01-01
293587,Vickson,M,40000,9999-01-01
293598,Bernick,M,40000,9999-01-01
293744,Carrere,M,40000,9999-01-01
293614,Denti,F,57745,9999-01-01
293766,Schurmann,M,40000,9999-01-01
293627,Szilard,M,64487,9999-01-01
293628,Danecki,M,65766,9999-01-01
293630,Kalefeld,M,51704,9999-01-01
293632,Kenevan,F,68204,9999-01-01
293768,Hoppenstand,M,48709,9999-01-01
293652,Schaar,M,55113,9999-01-01
293769,Valtorta,M,68207,9999-01-01
293663,Borstler,M,40000,9999-01-01
293666,Birjandi,M,61941,9999-01-01
293784,Feldhoffer,M,40000,9999-01-01
293669,Bugrara,F,87844,9999-01-01
293790,Perez,F,40000,9999-01-01
293808,Pettis,M,57829,9999-01-01
293849,Bondorf,M,55773,9999-01-01
293863,Moehrke,M,46502,9999-01-01
293874,Engberts,F,40000,9999-01-01
293884,Ebeling,F,61335,9999-01-01
293890,Klerer,M,60726,9999-01-01
293893,Kropf,F,40000,9999-01-01
293895,Chenney,F,40000,9999-01-01
293851,Callaway,F,40000,9999-01-01
293905,Mateescu,M,40000,9999-01-01
293907,Doering,M,40000,9999-01-01
294045,Shumilov,F,40000,9999-01-01
293913,Schwartzbauer,M,76399,9999-01-01
293914,Garrabrants,M,77145,9999-01-01
293934,Heusch,M,40000,9999-01-01
293935,Conry,M,48982,9999-01-01
293939,Lanzelotte,M,57878,9999-01-01
293942,Erni,F,44159,9999-01-01
294047,Ramsey,M,59257,9999-01-01
293946,Merro,M,45167,9999-01-01
294056,Hedayat,M,72420,9999-01-01
293965,Majewski,F,59941,9999-01-01
294068,Cmelik,M,40000,9999-01-01
293967,Garrabrants,M,46296,9999-01-01
293979,Uhrig,M,40000,9999-01-01
293986,Melter,F,40000,9999-01-01
294069,Stellhorn,F,40000,9999-01-01
293988,Sifakis,F,40000,9999-01-01
294080,Iwayama,M,78862,9999-01-01
294001,Waleschkowski,F,40000,9999-01-01
294011,Solares,F,84117,9999-01-01
294091,Siegrist,F,40000,9999-01-01
294018,Pluym,F,42840,9999-01-01
294022,Vidal,M,52416,9999-01-01
294023,Hebert,F,40000,9999-01-01
294097,Cummings,M,98121,9999-01-01
294099,Cullers,F,40000,9999-01-01
294109,Karnin,M,51258,9999-01-01
294112,Chachaty,M,70942,9999-01-01
294125,Anick,F,40000,9999-01-01
294141,Pulkowski,F,60521,9999-01-01
294240,Ressouche,M,70508,9999-01-01
294243,Llado,M,40000,9999-01-01
294244,Heusch,M,40000,9999-01-01
294161,Wegerle,M,42869,9999-01-01
294251,Schnabel,M,40000,9999-01-01
294164,Hennings,M,55558,9999-01-01
294177,Mundy,F,40000,9999-01-01
294282,Trelles,M,52966,9999-01-01
294283,Yurov,M,52781,9999-01-01
294288,Lyonns,F,40000,9999-01-01
294295,Kilgore,F,66811,9999-01-01
294178,Luga,F,60278,9999-01-01
294306,Sluis,F,47455,9999-01-01
294184,Tomescu,F,40000,9999-01-01
294319,Bach,M,74581,9999-01-01
294195,Simkin,F,40000,9999-01-01
294326,Kermarrec,M,71194,9999-01-01
294332,Ranft,F,53789,9999-01-01
294334,Granlund,F,46383,9999-01-01
294339,Krohn,M,41212,9999-01-01
294219,Remmele,M,82315,9999-01-01
294340,Veldwijk,F,62631,9999-01-01
294362,Rassart,M,45606,9999-01-01
294223,Albarhamtoshy,M,74184,9999-01-01
294411,Erni,M,57287,9999-01-01
294387,Asser,M,44789,9999-01-01
294398,Ruemmler,M,66138,9999-01-01
294414,Vakili,F,66713,9999-01-01
294439,Serot,M,40000,9999-01-01
294448,Kropatsch,F,40000,9999-01-01
294597,Tomescu,F,59442,9999-01-01
294450,Murtafg,M,53938,9999-01-01
294606,Perko,M,85266,9999-01-01
294611,Milicia,M,40000,9999-01-01
294463,Openshaw,M,40000,9999-01-01
294612,Gruenwald,F,40000,9999-01-01
294613,Carrere,F,70072,9999-01-01
294618,Emmart,M,85150,9999-01-01
294483,Showalter,F,66491,9999-01-01
294655,Kakkar,F,40000,9999-01-01
294501,Roohalamini,M,92628,9999-01-01
294681,Fujisaki,M,40000,9999-01-01
294502,Suppi,M,55877,9999-01-01
294509,Beznosov,F,40000,9999-01-01
294692,Lakshmanan,F,68872,9999-01-01
294697,Eppinger,M,40000,9999-01-01
294514,Scharstein,M,60296,9999-01-01
294717,Luon,F,65407,9999-01-01
294719,Aloisi,M,50308,9999-01-01
294518,Rathonyi,F,42082,9999-01-01
294728,Erdmenger,F,40000,9999-01-01
294733,Fabrizio,M,51363,9999-01-01
294546,Magliocco,M,48289,9999-01-01
294739,Lipner,M,41491,9999-01-01
294742,Brender,M,74862,9999-01-01
294749,Oehlmann,M,40000,9999-01-01
294757,Millington,F,40000,9999-01-01
294548,Eiron,F,50601,9999-01-01
294773,Sanella,M,51332,9999-01-01
294563,Fioravanti,F,70761,9999-01-01
294779,Valiente,M,70689,9999-01-01
294583,Strandh,M,40866,9999-01-01
294590,Validov,M,54051,9999-01-01
294782,Reeker,M,46143,9999-01-01
294784,Wegerle,M,53007,9999-01-01
294789,Yoshizawa,M,40000,9999-01-01
294790,Panangaden,F,47229,9999-01-01
294805,Flexer,M,73544,9999-01-01
294808,Perelgut,F,54760,9999-01-01
294812,Legleitner,M,40000,9999-01-01
294813,Khalid,F,40000,9999-01-01
294824,Radivojevic,F,40000,9999-01-01
294834,Snedden,F,51144,9999-01-01
294837,Mayerwieser,M,40000,9999-01-01
294845,Gustavson,F,40261,9999-01-01
294846,Fontet,F,53791,9999-01-01
294850,Peot,M,60479,9999-01-01
294865,Dalphin,F,40809,9999-01-01
294869,Schiper,M,67445,9999-01-01
294870,Nergos,F,40000,9999-01-01
294878,Dulin,F,51443,9999-01-01
294881,Bugrara,M,53119,9999-01-01
294883,Fabrizio,M,80722,9999-01-01
294884,Baaz,F,48562,9999-01-01
294895,Scallan,M,72329,9999-01-01
294921,Riefers,M,45678,9999-01-01
294923,Salvesen,M,60420,9999-01-01
294926,Laventhal,M,48601,9999-01-01
294930,Baik,M,63755,9999-01-01
294932,Perly,M,88041,9999-01-01
294937,Raczkowsky,M,73944,9999-01-01
294939,Holburn,F,45749,9999-01-01
294940,Baar,F,40000,9999-01-01
294947,Back,F,60530,9999-01-01
294949,Danecki,M,40000,9999-01-01
294966,Esposito,M,53773,9999-01-01
294962,Avouris,M,46095,9999-01-01
294970,Rosay,M,85445,9999-01-01
294974,Pettis,M,52045,9999-01-01
294975,Rosis,M,40000,9999-01-01
294978,Pagter,M,66099,9999-01-01
295151,Chelton,M,46051,9999-01-01
294995,Iacovou,M,59554,9999-01-01
295173,Kavanagh,F,40000,9999-01-01
295003,Picci,M,52808,9999-01-01
295180,Benveniste,M,52671,9999-01-01
295181,Skogmar,F,58746,9999-01-01
295027,Karner,F,53970,9999-01-01
295217,Bierman,F,40000,9999-01-01
295221,Hofting,M,60752,9999-01-01
295222,Szilard,M,40000,9999-01-01
295052,Decleir,M,40000,9999-01-01
295232,Vidal,F,54972,9999-01-01
295235,Tsunoo,M,46418,9999-01-01
295241,Bellone,F,43461,9999-01-01
295242,Swick,M,54217,9999-01-01
295249,Stentiford,M,40000,9999-01-01
295059,Roisin,F,40000,9999-01-01
295263,McFarlan,M,47814,9999-01-01
295062,Asser,M,43552,9999-01-01
295063,Dulay,F,40000,9999-01-01
295065,Luon,F,40000,9999-01-01
295068,Olivero,M,64103,9999-01-01
295295,Litvinov,M,55450,9999-01-01
295079,Wroclawski,M,60530,9999-01-01
295085,Picht,M,84306,9999-01-01
295089,Shimshoni,F,67260,9999-01-01
295118,Redmiles,M,78022,9999-01-01
295343,Iisaka,M,40000,9999-01-01
295126,Lalonde,F,46025,9999-01-01
295351,Barinka,F,59051,9999-01-01
295354,Brodie,M,40000,9999-01-01
295149,Swan,M,43210,9999-01-01
295364,Parascandalo,M,56416,9999-01-01
295365,Bridgland,F,47401,9999-01-01
295369,Giaccio,F,48905,9999-01-01
295376,Arlazarov,M,42014,9999-01-01
295377,Reinhart,F,47882,9999-01-01
295543,Nannarelli,M,53821,9999-01-01
295397,Bernick,F,58456,9999-01-01
